Timestamp (ms),Timestamp,Speaker,Transcript,Showing（1/0）,Showing referent,Pointing (1/0),Pointing referent,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,1_Pronoun_determiner (1/0),2_Pronoun_replacement (1/0),Pronoun Referent 1,Pronoun Referent 2,Pronoun Referent 3,Pronoun referent 4,Pronoun referent 5,Pronoun referent 6,Pronoun referent 7,Noun & Pronoun in the same utterance (1/0),Whether refer to the same object (1/0),Type of Play,exclude,reason_for_exclusion,general comments,Nouns_Spacy,Pronoun_Spacy,,
4369816,01:12:49.816,m,oh my gosh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4372468,01:12:52.468,m,high five,0,,0,,1,highfive,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4375222,01:12:55.222,m,boosh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4376922,01:12:56.922,m,two high fives,0,,0,,1,highfives,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4380390,01:13:00.390,m,two high fives,0,,0,,1,highfives,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4381648,01:13:01.648,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4384538,01:13:04.538,m,you want to do one more?,0,,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4386340,01:13:06.340,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4387768,01:13:07.768,m,yes please,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4389774,01:13:09.774,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4390556,01:13:10.556,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4392086,01:13:12.86,m,it's okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4393956,01:13:13.956,m,you want to try it again?,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,blockstoy,,,,,,0,0,,,,,0,2,,
4395826,01:13:15.826,m,you want to try it again?,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,blockstoy,,,,,,0,0,,,,,0,2,,
4400246,01:13:20.246,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4408712,01:13:28.712,m,are you going want me to start it?,0,,0,,0,,,,,,3,you,me,it,,,,,0,3,child,mother,blockstoy,,,,,0,0,,,,,0,3,,
4413948,01:13:33.948,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4415512,01:13:35.512,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4416906,01:13:36.906,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4417926,01:13:37.926,m,El woy,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4420204,01:13:40.204,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4421088,01:13:41.88,m,do you think you can do one more?,0,,0,,1,one,,,,,2,you,you,,,,,,0,2,child,child,,,,,,1,0,,,,,0,2,,
4423434,01:13:43.434,m,here,1,blocktoy,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4425916,01:13:45.916,m,gentle gentle,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4426970,01:13:46.970,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4429282,01:13:49.282,m,oh my god,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4430778,01:13:50.778,m,it didn't fall,0,,0,,0,,,,,,1,it,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4432512,01:13:52.512,m,you want to try one more?,1,blocktoy,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
4434858,01:13:54.858,m,shh gentle,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4438190,01:13:58.190,m,gentle gentle,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4439720,01:13:59.720,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4440604,01:14:00.604,m,do you want to put one more on?,0,,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4442882,01:14:02.882,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4443120,01:14:03.120,m,yeah please,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4444820,01:14:04.820,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4446928,01:14:06.928,m,oh my goodness,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4451008,01:14:11.8,m,that is crazy,0,,0,,0,,,,,,1,that,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4453184,01:14:13.184,m,what letter is this,1,letteronblocktoy,0,,1,letter,,,,,1,this,,,,,,,0,1,letteronblocktoy,,,,,,,1,1,,,,,1,1,,
4457264,01:14:17.264,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4459134,01:14:19.134,m,oh my god,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4461038,01:14:21.38,m,high five,0,,0,,1,highfive,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4463996,01:14:23.996,m,pu,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4466206,01:14:26.206,m,pu,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4467430,01:14:27.430,m,pu,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4468654,01:14:28.654,m,pu,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4471000,01:14:31.0,m,you want to do one more?,0,,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4472837,01:14:32.837,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4474264,01:14:34.264,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4477154,01:14:37.154,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4479738,01:14:39.738,m,El can you say wow?,0,,0,,1,el,,,,,1,you,,,,,,,0,1,child,,,,,,,1,1,,,,,0,1,,
4483852,01:14:43.852,m,do you think it will get side up?,0,,0,,1,side,,,,,2,you,it,,,,,,0,2,child,blocktoy,,,,,,1,0,,,,,1,2,,
4487388,01:14:47.388,m,how many are they?,0,,0,,0,,,,,,1,they,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4488476,01:14:48.476,m,can you count?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4492114,01:14:52.114,m,one,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4494834,01:14:54.834,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4506394,01:15:06.394,m,you want to do it again?,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,blockstoy,,,,,,0,0,,,,,0,2,,
4509216,01:15:09.216,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4510644,01:15:10.644,m,you want me to start?,0,,0,,0,,,,,,2,you,me,,,,,,0,2,child,mother,,,,,,0,0,,,,,0,2,,
4519246,01:15:19.246,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4531724,01:15:31.724,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4533016,01:15:33.16,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4534648,01:15:34.648,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4536450,01:15:36.450,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4539102,01:15:39.102,m,you want to do more?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4543420,01:15:43.420,m,three,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4546242,01:15:46.242,m,four,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4548112,01:15:48.112,m,five,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4550322,01:15:50.322,m,oh that one fell,0,,0,,1,one,,,,,1,that,,,,,,,1,0,blocktoy,,,,,,,1,1,,,,,1,1,,
4551512,01:15:51.512,m,woo,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4552158,01:15:52.158,m,five,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4553688,01:15:53.688,m,six,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4554538,01:15:54.538,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4556272,01:15:56.272,m,seven,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4558380,01:15:58.380,m,oh my god,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4559060,01:15:59.60,m,oh my god,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4559842,01:15:59.842,m,oh my god,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4561848,01:16:01.848,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4567798,01:16:07.798,m,oh my god El I think it's gonna fall,0,,0,,1,el,,,,,2,i,it,,,,,,0,2,mother,blockstoy,,,,,,1,0,,,,,0,2,,
4569872,01:16:09.872,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4571096,01:16:11.96,m,how did you do that?,0,,0,,0,,,,,,2,you,that,,,,,,0,2,child,blockstoy,,,,,,0,0,,,,,0,2,,
4575618,01:16:15.618,m,do you think it's gonna fall,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,blockstoy,,,,,,0,0,,,,,0,2,,
4578984,01:16:18.984,m,shhh yay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
4583268,01:16:23.268,m,[laughing],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4583812,01:16:23.812,m,that's so crazy,0,,0,,0,,,,,,1,that,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4589626,01:16:29.626,m,clean up clean up,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4593162,01:16:33.162,m,do you want some water,0,,1,water,1,water,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
4596154,01:16:36.154,m,have some water,0,,0,,1,water,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4599928,01:16:39.928,m,no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4601050,01:16:41.50,m,just drink at that there we are not opening it.,0,,0,,0,,,,,,3,that,we,it,,,,,0,3,water,motherandchild,water,,,,,0,0,,,,,0,2,,
4603736,01:16:43.736,m,no I am not opening it EL,0,,0,,1,el,,,,,2,i,it,,,,,,0,2,mother,water,,,,,,1,0,,,,,0,2,,
4607782,01:16:47.782,m,cuz you are gonna spill it,0,,0,,0,,,,,,1,you,it,,,,,,0,2,child,water,,,,,,0,0,,,,,0,2,,
4609686,01:16:49.686,m,we are not at the pool,0,,0,,1,pool,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,1,0,,,,,1,1,,
4611046,01:16:51.46,m,[drinking sounds],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4612883,01:16:52.883,m,no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4614344,01:16:54.344,m,sorry,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4616996,01:16:56.996,m,you can drink a lot there,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,1,1,,
4620532,01:17:00.532,m,you are so tan from outside,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4624884,01:17:04.884,m,can you wash your hands?,0,,0,,1,hands,,,,,2,you,your,,,,,,1,1,child,childshands,,,,,,1,1,,,,,1,2,,
4630324,01:17:10.324,m,here wash your hands on the sink though,0,,0,,2,hands,sink,,,,1,your,,,,,,,1,0,childshands,,,,,,,1,1,,,,,2,1,,
4632330,01:17:12.330,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4632942,01:17:12.942,m,open,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4633996,01:17:13.996,m,[water sound],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
4653750,01:17:33.750,m,what's wrong?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
4654974,01:17:34.974,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4655756,01:17:35.756,m,wooow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4656538,01:17:36.538,m,what just happened?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
4661468,01:17:41.468,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4662216,01:17:42.216,m,we can keep stacking,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
4663576,01:17:43.576,m,while I get your hair up your xxx,0,,0,,1,hair,,,,,2,i,your,,,,,,1,1,mother,childshair,,,,,,1,1,,,,,1,3,,
4665820,01:17:45.820,m,you don't want to get your hair out of your face?,0,,0,,2,hair,face,,,,3,you,your,your,,,,,2,1,child,childshair,childsface,,,,,1,1,,,,,2,3,,
4667928,01:17:47.928,m,please?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4669798,01:17:49.798,m,but then you can't see,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4671736,01:17:51.736,m,El,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4672994,01:17:52.994,m,you can't see that way,0,,0,,1,way,,,,,2,you,that,,,,,,1,1,child,way,,,,,,1,1,,,,,1,1,,
4675136,01:17:55.136,m,ohh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4676258,01:17:56.258,m,uhoh uhoh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
4684724,01:18:04.724,m,mama has a bobo on my hand,0,,0,,3,mama,bobo,hand,,,1,my,,,,,,,1,0,mothershand,,,,,,,1,1,,,,,2,1,,
4690232,01:18:10.232,m,can you kiss my bobo,0,,0,,1,bobo,,,,,2,you,my,,,,,,1,1,child,bobo,,,,,,1,1,,,,,1,2,,
4695162,01:18:15.162,m,thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4698018,01:18:18.18,m,ohhh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4699310,01:18:19.310,m,that's so nice,0,,0,,0,,,,,,1,that,,,,,,,0,1,kiss,,,,,,,0,0,,,,,0,1,,
4701010,01:18:21.10,m,it's okay right?,0,,0,,0,,,,,,1,it,,,,,,,0,1,bobo,,,,,,,0,0,,,,,0,1,,
4703458,01:18:23.458,m,it's okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,bobo,,,,,,,0,0,,,,,0,1,,
4704172,01:18:24.172,m,when we  xxx,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
4707606,01:18:27.606,m,ohh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4708116,01:18:28.116,m,thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4709068,01:18:29.68,m,it's okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,bobo,,,,,,,0,0,,,,,0,1,,
4710054,01:18:30.54,m,thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4711142,01:18:31.142,m,can I have a kiss?,0,,0,,1,kiss,,,,,1,i,,,,,,,0,1,mother,,,,,,,1,0,,,,,1,1,,
4712910,01:18:32.910,m,give me a kissy,0,,0,,1,kissy,,,,,1,me,,,,,,,0,1,mother,,,,,,,1,0,,,,,1,1,,
4715800,01:18:35.800,m,that's okay,0,,0,,0,,,,,,1,that,,,,,,,0,1,bobo,,,,,,,0,0,,,,,0,1,,
4721342,01:18:41.342,m,ohhh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4723790,01:18:43.790,m,thank you honey,0,,0,,1,honey,,,,,1,you,,,,,,,0,1,child,,,,,,,1,1,,,,,1,1,,
4726850,01:18:46.850,m,ohhh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4728414,01:18:48.414,m,it's gonna be okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,bobo,,,,,,,0,0,,,,,0,1,,
4731542,01:18:51.542,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4734874,01:18:54.874,m,give me your hand,0,,0,,1,hand,,,,,2,me,your,,,,,,1,1,mother,childshand,,,,,,1,1,,,,,1,2,,
4738785,01:18:58.785,m,ohhh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4741334,01:19:01.334,m,now you go bobo,0,,0,,1,bobo,,,,,1,you,,,,,,,0,1,child,,,,,,,1,1,,,,,0,1,,
4743306,01:19:03.306,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4750310,01:19:10.310,m,ohhh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4751296,01:19:11.296,m,thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4753642,01:19:13.642,m,you want one more kiss?,0,,0,,1,kiss,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4755682,01:19:15.682,m,ohh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4758402,01:19:18.402,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4759082,01:19:19.82,m,[giggle sounds],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4762924,01:19:22.924,m,ohh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4769554,01:19:29.554,m,i know,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
4770574,01:19:30.574,m,i will get better soon right,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
4774824,01:19:34.824,m,[laughing],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4775538,01:19:35.538,m,thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4777340,01:19:37.340,m,thank EL,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4779516,01:19:39.516,m,can I have a hug?,0,,0,,1,hug,,,,,1,i,,,,,,,0,1,mother,,,,,,,1,0,,,,,1,1,,
4781250,01:19:41.250,m,I gonna be okay,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
4783392,01:19:43.392,m,hmmm,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4786316,01:19:46.316,m,its gonna be okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,bobo,,,,,,,0,0,,,,,1,1,,
4787846,01:19:47.846,m,you want a kiss?,0,,0,,1,kiss,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
4802874,01:20:02.874,m,oh they are just some veins on my hand,0,,0,,2,veins,hand,,,,2,they,my,,,,,,1,1,veins,mothershand,,,,,,1,1,,,,,2,2,,
4805322,01:20:05.322,m,it's not bobo,0,,1,mothershand,1,bobo,,,,,1,it,,,,,,,0,1,veins,,,,,,,1,0,,,,,0,1,,
4806818,01:20:06.818,m,you ave thme too,0,,0,,0,,,,,,2,you,them,,,,,,0,2,child,veins,,,,,,0,0,,,,,1,1,,
4809266,01:20:09.266,m,here,0,,1,pain,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4810388,01:20:10.388,m,oh there,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
4811748,01:20:11.748,m,they are not bobos,0,,0,,1,bobos,,,,,1,they,,,,,,,0,1,veins,,,,,,,1,0,,,,,1,1,,
4817086,01:20:17.86,m,i know,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
4819976,01:20:19.976,m,there are not bobo,0,,0,,1,bobo,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
4821472,01:20:21.472,m,they are just part of my hand,0,,0,,1,hand,,,,,2,they,my,,,,,,1,1,veins,mothershand,,,,,,1,1,,,,,2,2,,
4826436,01:20:26.436,m,can I eat your feet?,0,,0,,1,feet,,,,,2,i,your,,,,,,1,1,mother,childsfeet,,,,,,1,1,,,,,1,2,,
4832216,01:20:32.216,m,I don't think you got bobo on your feet,0,,0,,2,bobo,feet,,,,3,i,you,your,,,,,1,2,mother,child,childsfeet,,,,,1,1,,,,,1,3,,
4835174,01:20:35.174,m,I am gonna eat your feet El,0,,0,,2,feet,el,,,,2,i,your,,,,,,1,1,mother,childsfeet,,,,,,1,1,,,,,2,2,,
4838200,01:20:38.200,m,yeah what's on my nose?,0,,0,,1,nose,,,,,1,my,,,,,,,1,0,mothersnose,,,,,,,1,1,,,,,1,2,,
4841158,01:20:41.158,m,I have a boogie on my nose?,0,,0,,2,boogie,,,,,2,i,my,,,,,,1,1,mother,mothersnose,,,,,,1,1,,,,,2,2,,
4843130,01:20:43.130,m,right there right?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4846156,01:20:46.156,m,it's gonna be okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,bobo,,,,,,,0,0,,,,,0,1,,
4847040,01:20:47.40,m,let's stack more blocks,0,,0,,1,blocks,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
4848910,01:20:48.910,m,one,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4860130,01:21:00.130,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4860198,01:21:00.198,m,why don't we stack by side to side,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,1,1,,
4862272,01:21:02.272,m,look,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4862646,01:21:02.646,m,El look,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4863870,01:21:03.870,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4864584,01:21:04.584,m,here look,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4865061,01:21:05.61,m,watch this,0,,0,,0,,,,,,1,this,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4870432,01:21:10.432,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4874580,01:21:14.580,m,can you do one more?,0,,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
4878150,01:21:18.150,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4880700,01:21:20.700,m,uhah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4883318,01:21:23.318,m,nice,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4884032,01:21:24.32,m,it's okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4884576,01:21:24.576,m,you can keep it up like this,0,,0,,0,,,,,,3,you,it,this,,,,,0,3,child,blockstoy,blockstoy,,,,,0,0,,,,,0,3,,
4885732,01:21:25.732,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4890356,01:21:30.356,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4891750,01:21:31.750,m,now you have a lot,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,1,1,,
4893756,01:21:33.756,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4898142,01:21:38.142,m,do you want to try to do,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
4900216,01:21:40.216,m,one,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4900318,01:21:40.318,m,two,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
