Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Nouns_Spacy,Pronoun_Spacy,,
6989992,,c,what's that?,,,,,,,,,,,,,,
6995840,,c,and what's that?,,,,,,,,,,,,,,
7011946,,c,and what's that?,,,,,,,,,,,,,,
7018348,,c,a what's that?,,,,,,,,,,,,,,
7024842,,c,a what's that?,,,,,,,,,,,,,,
7029092,,c,oh what's that?,,,,,,,,,,,,,,
7033104,,c,oh what's that?,,,,,,,,,,,,,,
7035178,,c,oh what's that?,,,,,,,,,,,,,,
7038775,,c,ah what's Papa,,,,,,,,,,,,,,
7041026,,c,b,,,,,,,,,,,,,,
7044086,,c,b,,,,,,,,,,,,,,
7047112,,c,Santa,,,,,,,,,,,,,,
7069790,,c,what's that what's that?,,,,,,,,,,,,,,
7071864,,c,what's that what's that?,,,,,,,,,,,,,,
7081622,,c,oh what's that?,,,,,,,,,,,,,,
7100390,,c,b,,,,,,,,,,,,,,
7103382,,c,again,,,,,,,,,,,,,,
7104504,01:58:24.504,m,yeah,0,,,,,0,,,,,1,0,,
7106510,01:58:26.510,m,very good,0,,,,,0,,,,,0,0,,
7106544,,c,this,,,,,,,,,,,,,,
7107360,,c,this,,,,,,,,,,,,,,
7108108,01:58:28.108,m,did you like Christmas?,1,christmas,,,,1,you,,,,0,1,,
7109672,,c,mine,,,,,,,,,,,,,,
7109740,01:58:29.740,m,you liked Christmas didn't you?,1,christmas,,,,2,you,you,,,0,0,,
7111984,01:58:31.984,m,yes,0,,,,,0,,,,,1,0,,
7112494,01:58:32.494,m,that's yours it's yours lovey,1,lovey,,,,4,that,your,it,your,1,0,,
7114636,01:58:34.636,m,it's all yours,0,,,,,2,it,your,,,0,0,,
7115913,,c,I want some,,,,,,,,,,,,,,
7117152,01:58:37.152,m,you wanna read the other Christmas book?,1,christmasbook,,,,1,you,,,,0,0,,
7119940,,c,mine,,,,,,,,,,,,,,
7121742,01:58:41.742,m,mmhm,0,,,,,0,,,,,0,0,,
7122490,,c,mine,,,,,,,,,,,,,,
7125890,,c,b,,,,,,,,,,,,,,
7127318,,c,I want some,,,,,,,,,,,,,,
7131466,,c,I want some,,,,,,,,,,,,,,
7132860,01:58:52.860,m,mmhm,0,,,,,0,,,,,0,0,,
7133608,,c,I want some,,,,,,,,,,,,,,
7135144,01:58:55.144,m,yeah,0,,,,,0,,,,,1,2,,
7137472,,c,I want some,,,,,,,,,,,,,,
7140136,,c,mine,,,,,,,,,,,,,,
7141224,01:59:01.224,m,that's yours,0,,,,,2,that,your,,,0,0,,
7142516,,c,b,,,,,,,,,,,,,,
7143196,01:59:03.196,m,going to help Mommy clean?,1,mommy,,,,0,,,,,0,0,,
7145644,01:59:05.644,m,let's help Mommy clean,1,mommy,,,,0,,,,,0,0,,
7148614,01:59:08.614,m,and put away the bunnies,1,bunnies,,,,0,,,,,0,0,,
7151370,,c,b,,,,,,,,,,,,,,
7159946,,c,b,,,,,,,,,,,,,,
7163256,,c,b,,,,,,,,,,,,,,
7166724,,c,what's this?,,,,,,,,,,,,,,
7167963,,c,b,,,,,,,,,,,,,,
7169410,,c,b,,,,,,,,,,,,,,
7173354,,c,sheep,,,,,,,,,,,,,,
7175326,,c,bing,,,,,,,,,,,,,,
7178114,,c,sit down,,,,,,,,,,,,,,
7180086,,c,please,,,,,,,,,,,,,,
7181208,,c,b,,,,,,,,,,,,,,
7182194,01:59:42.194,m,you want to read the other Christmas book?,1,christmasbook,,,,1,you,,,,0,0,,
7183690,01:59:43.690,m,come on,0,,,,,0,,,,,0,0,,
7184370,01:59:44.370,m,we'll read it quickly,0,,,,,1,we,,,,0,0,,
7185322,01:59:45.322,m,[sound effects],0,,,,,0,,,,,2,1,,
7185968,01:59:45.968,m,come here,0,,,,,0,,,,,0,0,,
7186818,,c,no,,,,,,,,,,,,,,
7187906,01:59:47.906,m,no?,0,,,,,0,,,,,1,0,,
7188416,01:59:48.416,m,you don't wanna read it?,0,,,,,2,you,it,,,1,2,,
7190499,,c,b,,,,,,,,,,,,,,
7190634,01:59:50.634,m,come here,0,,,,,0,,,,,1,2,,
7191680,01:59:51.680,m,come here,0,,,,,0,,,,,1,0,,
7193346,01:59:53.346,m,come here,0,,,,,0,,,,,0,0,,
7195250,,c,Mommy,,,,,,,,,,,,,,
7195386,01:59:55.386,m,ah,0,,,,,0,,,,,1,0,,
7258354,,c,oh,,,,,,,,,,,,,,
7260972,,c,mine,,,,,,,,,,,,,,
7262978,,c,mine,,,,,,,,,,,,,,
7264526,02:01:04.526,m,hold on,0,,,,,0,,,,,0,0,,
7265086,02:01:05.86,m,we're just going to finish,0,,,,,1,we,,,,0,1,,
7265936,02:01:05.936,m,I know it's yours,0,,,,,3,i,it,your,,1,0,,
7267500,02:01:07.500,m,I know it's yours,0,,,,,3,i,it,your,,0,0,,
7269656,02:01:09.656,m,you want to hold onto that?,0,,,,,2,you,that,,,1,2,,
7272630,02:01:12.630,m,mmhm,0,,,,,0,,,,,1,1,,
7273416,02:01:13.416,m,you can hold on to that,0,,,,,2,you,that,,,0,1,,
7274674,02:01:14.674,m,can we read the last page?,1,page,,,,1,we,,,,0,2,,
7276622,,c,mine,,,,,,,,,,,,,,
7277394,02:01:17.394,m,okay,0,,,,,0,,,,,1,2,,
7279637,02:01:19.637,m,[laugh],0,,,,,0,,,,,0,0,,
7280380,02:01:20.380,m,alright,0,,,,,0,,,,,1,0,,
7281134,02:01:21.134,m,you could just hold onto that,0,,,,,2,you,that,,,0,0,,
7283144,02:01:23.144,m,[laugh],0,,,,,0,,,,,1,0,,
7285739,,c,this,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,3,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,4,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,2,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,3,,
,,,,,,,,,,,,,,2,2,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,3,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,3,,
,,,,,,,,,,,,,,1,3,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,2,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,3,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,2,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,3,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,2,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,2,2,,
,,,,,,,,,,,,,,2,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,4,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,2,4,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,2,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,2,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,2,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,3,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,2,1,,
,,,,,,,,,,,,,,1,3,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,2,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,2,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,3,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,0,1,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,0,,
,,,,,,,,,,,,,,1,0,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,2,,
,,,,,,,,,,,,,,0,0,,
